"id","condition","f0_mean","f0_stddev","f0_range","f1_mean","f1_stddev","f1_range","f2_mean","f2_stddev","f2_range","f3_mean","f3_stddev","f3_range","f4_mean","f4_stddev","f4_range","loudness_mean","loudness_stddev","loudness_range","hnr_mean","hnr_stddev","hnr_range","jitter","jitter_abs","jitter_rap","jitter_ppq5","jitter_ddp","shimmer","shimmer_db","shimmer_apq3","shimmer_apq5","shimmer_apq11","shimmer_dda","gne_ratio","mfcc1_mean","mfcc2_mean","mfcc3_mean","mfcc4_mean","mfcc5_mean","mfcc6_mean","mfcc7_mean","mfcc8_mean","mfcc9_mean","mfcc10_mean","mfcc11_mean","mfcc12_mean","mfcc13_mean","mfcc14_mean","mfcc1_var","mfcc2_var","mfcc3_var","mfcc4_var","mfcc5_var","mfcc6_var","mfcc7_var","mfcc8_var","mfcc9_var","mfcc10_var","mfcc11_var","mfcc12_var","mfcc13_var","mfcc14_var","cpp_mean","cpp_var","spir","dur_med","dur_mad","silence_ratio","rel_f0_sd","rel_se0_sd"
85,"neutral",163.722134774295,107.242827940047,477.685050541918,550.216920465484,298.975164284814,2707.64546432253,1731.29295617869,413.718414496512,3255.97673728951,2768.42614595696,355.941079686341,3061.83342294765,3936.98533897732,395.792824244884,5389.29400937823,60.6792635709615,8.38716677952939,36.9198462134402,12.7930629474215,6.56062041263465,35.3934005292402,0.019518978116576,9.68519386440198e-05,0.010378958823629,0.0112509406117168,0.0329458936121013,0.138056369890715,1.30573866424226,0.0581261052858395,0.0831530509726945,0.164562344920242,0.169352120540383,0.69521283011112,-394.740325927734,118.808540344238,-6.97530651092529,22.6860809326172,3.83664560317993,4.03624105453491,-16.5638542175293,-7.06547832489014,-17.5896892547607,-22.1891422271729,-15.2398014068604,-12.1543474197388,-9.30082988739014,-4.6116795539856,2621.55126953125,1436.05114746094,552.887756347656,562.939025878906,365.726470947266,295.470977783203,240.254699707031,109.006828308105,98.2550354003906,103.504768371582,86.180534362793,74.8929138183594,47.2099189758301,44.4859504699707,15.9588482555503,3.84352890544817,0.229463056447912,0.687000000000005,0.131833333333333,38.2265186776465,0.613228231545956,0.13429630096322
86,"neutral",65.4035677467404,97.0148549094428,499.330234567379,607.342978099558,238.244354128327,2561.029802001,1804.40295343905,379.874104014398,3153.92860269471,2886.3664374543,301.585388780222,2766.45282419608,3942.41128504217,407.081145496365,5423.69204719127,56.4334566318176,7.36166794525824,39.3690288086835,8.19804209661592,6.04029371350518,32.0063611351841,0.0299166607143345,0.000143523494490785,0.0162026953886904,0.0156006690105719,0.0493517443969402,0.156586201881019,1.39376967186726,0.0738520913692308,0.0944793993077047,0.126037341993662,0.211639430850636,0.771477055324643,-370.386871337891,123.356948852539,-11.4871530532837,22.0270137786865,-0.401593834161758,5.22607564926147,-17.2859210968018,-10.474142074585,-11.0857906341553,-16.3404064178467,-8.80990695953369,-9.7157039642334,-7.49100303649902,-5.6464147567749,4014.75390625,1360.15087890625,578.79443359375,437.088104248047,319.02001953125,210.228713989258,221.969940185547,104.034515380859,93.6982498168945,97.9664001464844,56.0083503723145,65.3166046142578,47.5168342590332,41.9732284545898,15.1338356670083,2.66578603917107,0.253373028441122,0.823,0.212444444444445,63.4893520100216,1.4338841939304,0.127182138362854
87,"neutral",59.3827859225217,83.9978612347104,499.866132750131,579.256789331055,261.18647636479,2415.36859791033,1824.76496843311,357.566224669621,3236.72576789376,2809.49042217051,302.245745488064,2746.66365510701,3883.12790279124,478.669400156041,5438.99399396416,57.6994075067488,8.05632665634492,44.7263268287133,9.92699440902077,5.4284650714951,33.3901252215808,0.021676777991819,0.000189729871183031,0.0123968318802945,0.0137337400687373,0.0377058246762363,0.161609981868334,1.49866010368598,0.0704096291188278,0.092680507144846,0.138411588680289,0.211228887356483,0.760523395639448,-355.779846191406,119.211814880371,-7.9141640663147,16.4806728363037,10.2128124237061,8.20555973052979,-10.6099996566772,-12.7376222610474,-7.56941556930542,-18.5294551849365,-11.9308624267578,-8.03308296203613,-4.28693532943726,-6.11696910858154,3751.93969726562,1691.45947265625,710.516845703125,537.799621582031,546.412658691406,164.717086791992,193.387832641602,99.5032501220703,94.902717590332,146.814086914062,95.1012344360352,75.7421112060547,71.4791870117188,52.8627281188965,15.3885276531148,4.5015869628968,0.262940425212231,0.7315,0.257000000000005,60.6914212548015,1.27051447828185,0.137773903727192
88,"neutral",125.087277203269,112.726294523796,489.050073285494,601.829531937185,241.197614929674,2330.87205135273,1754.22537114505,345.571148472638,2742.23196370493,2911.29667651249,271.278510727626,3038.07695818907,4044.6503226197,340.53875632579,5324.129338456,56.0201885868535,8.36679652661581,39.3690288086835,10.7843015425798,5.82202625611998,32.0141547184067,0.0223975768243469,9.90821218819575e-05,0.0106799766143471,0.0124978744157993,0.0329665776113914,0.151777676324091,1.39379605695516,0.069581432835579,0.0998628593667168,0.164454459775666,0.208744298506737,0.731534488266914,-398.934173583984,116.94694519043,-8.76930046081543,22.6154136657715,-4.1391716003418,2.53006339073181,-15.9813575744629,-3.98474502563477,-15.1463384628296,-17.4256000518799,-13.810474395752,-8.29455375671387,-5.90088701248169,-4.9059362411499,2737.41943359375,1103.82507324219,544.1787109375,419.127807617188,365.726470947266,235.134887695312,240.888458251953,113.226905822754,73.5662460327148,105.612442016602,72.1155700683594,62.2881393432617,51.6208076477051,26.4156455993652,15.9588482555503,6.31291735434944,0.1476995790562,0.5825,0.165833333333334,57.3248407643312,1.12294627728046,0.149650332065343
89,"neutral",118.524578193716,100.680298239069,418.323235960103,541.705498297377,157.047747616595,1922.10914107058,1732.45810661975,296.608116621724,2266.22546260968,2955.12007739983,228.19758479116,2536.02585815688,4009.07136265012,307.620577226607,5205.47867903316,58.1539319764104,7.93792882437734,36.4649138160142,7.88155227143372,5.63973948398789,30.2402922180334,0.0304386876378062,0.000149016883582885,0.0145269531891226,0.0170923803444241,0.0447971547093785,0.199156257114028,1.58376630534089,0.0832076879464137,0.125054910662557,0.200533196566706,0.249623063839241,0.68423309701466,-399.943603515625,130.509704589844,1.06639778614044,29.6684875488281,-16.4778022766113,8.00486946105957,-16.7339820861816,-12.4012937545776,-17.0698318481445,-22.5876960754395,-12.4156675338745,-7.60462808609009,-8.21390151977539,-9.46381092071533,2961.71508789062,1136.83459472656,298.605651855469,399.884674072266,388.690002441406,230.132690429688,226.160507202148,104.723617553711,93.2126617431641,121.353317260742,74.8649978637695,68.4392166137695,40.4786148071289,31.5926361083984,15.6459597991937,3.31794272906586,0.346903882845603,0.844000000000001,0.443000000000001,56.7598621217924,1.07975683981882,0.133440475208521
90,"neutral",71.9164587419556,97.6411551882046,499.416556119878,641.960611748859,335.759691655868,2464.77181636348,1696.42599451444,442.642143372303,2576.49289762735,2794.99000208322,418.047769407332,3102.34020826778,3855.01736935873,442.286899832937,5408.06744926301,54.6897942157584,6.97295569952402,35.1871568354549,9.08707731767816,5.55220975454079,22.7352019016598,0.0235193217760789,0.000180587109503883,0.014024631668603,0.0145381374428863,0.0400590252592023,0.153830561146834,1.32163545486932,0.0781553932392361,0.0925192676099249,0.139207191958697,0.220398723023356,0.669748239797919,-412.656646728516,135.551513671875,-7.31099367141724,22.040412902832,-4.69852876663208,2.63838362693787,-7.39104509353638,-5.79224061965942,-8.63138389587402,-18.1176815032959,-14.5444326400757,-12.6474657058716,-5.07213640213013,-7.99449777603149,2363.36059570312,1405.40356445312,549.379150390625,431.711669921875,319.02001953125,211.686096191406,192.375122070312,100.200752258301,93.2126617431641,88.2850952148438,74.8649978637695,74.8929138183594,53.7046661376953,55.3826484680176,15.0854143451729,2.70830635855516,0.0966580479907208,1.026,0.287000000000001,45.6479149174363,0.986779466859917,0.122143794439001
91,"neutral",49.0754659340133,49.7023897911313,444.966780571944,641.960611748859,322.154329050967,2521.57091306439,1696.54343342325,401.774517396872,2415.54555938746,2748.72052589347,446.322076179306,2463.30802663318,3674.33382000282,577.035969015443,5404.96380957156,56.9437892262772,7.17426213673049,33.386103183434,6.09191276117217,4.51441215583017,25.621453330742,0.0196225407878456,0.000239687343050574,0.0099255764353282,0.0129911291342936,0.0320399298430414,0.17063642529096,1.4620900308953,0.0712740405723262,0.123197706361883,0.160188434880277,0.220154638663253,0.734712567814365,-379.599731445312,144.797012329102,-13.1816282272339,29.6684875488281,-0.401593834161758,7.41643905639648,-8.26477813720703,-4.33114814758301,-7.8251256942749,-15.8847694396973,-11.6906051635742,-12.3426742553711,-4.28693532943726,-2.64397478103638,3531.57690429688,2069.09765625,415.440277099609,398.308471679688,373.742767333984,212.568923950195,119.325805664062,73.2466049194336,74.4474029541016,80.3855743408203,63.659538269043,65.0780334472656,45.8705406188965,58.4040946960449,15.2430722813959,2.75889683393314,0.223084816847365,0.887,0.233,67.4825174825175,1.25586619179191,0.13153710045699
92,"neutral",107.795243324675,103.875615130934,493.300665762363,600.609730460623,290.021377532951,2464.77181636348,1818.17836910705,401.774517396872,3119.84790134137,2862.49270602097,367.716673999215,3149.49685486079,3850.2765524824,378.380154878524,5262.41554595484,57.1771272587708,8.4965024591734,41.3423507504042,10.8868019376229,6.36954750501852,36.6506768589372,0.0258801725827985,0.000124467290838842,0.0134329892466503,0.0123561520575239,0.0381319217587028,0.151579745614125,1.40131010828733,0.0694607552546745,0.0827597056098501,0.132847295729147,0.211228887356483,0.776239935848484,-399.008239746094,119.211814880371,1.06639778614044,13.2436809539795,10.2128124237061,1.63653564453125,-11.2265119552612,-11.2453565597534,-17.0698318481445,-19.2591419219971,-14.5568771362305,-7.11820030212402,-9.34950065612793,-7.92503786087036,2961.71508789062,1043.67919921875,720.966796875,365.046813964844,370.371612548828,220.70573425293,179.573760986328,116.406242370605,76.9815521240234,104.343353271484,71.8073883056641,60.5920791625977,47.5718193054199,36.7075424194336,15.5948895297166,6.11725251847886,0.226577691679397,0.887,0.339,48.4047619047619,1.0522988518146,0.155419881729612
93,"neutral",79.163311413923,92.7103212722312,484.742546862069,641.960611748859,287.562770497523,1997.08234022015,1696.54343342325,397.524705596415,2888.97563836142,2886.28230115296,455.537209406061,2643.25448712083,3904.44200520943,432.301175655738,5423.51249996836,56.1796618837211,8.38716677952939,37.2829619494991,9.61247542430371,5.6327297230205,29.5594297781545,0.0267415236837457,0.000142612291948322,0.0133841787681697,0.0130440855997135,0.0363392636396687,0.157524987896436,1.48416287049319,0.0702377634964551,0.0994477297959213,0.153465823258161,0.209649782963763,0.632066249937853,-408.371795654297,126.463447570801,-5.19370079040527,22.0270137786865,0.772239565849304,4.31596040725708,-9.13403224945068,-9.21987056732178,-12.9092359542847,-16.5548534393311,-13.2143402099609,-6.4408106803894,-6.25984048843384,-4.72230863571167,2488.58251953125,1161.06652832031,361.779541015625,398.308471679688,361.693206787109,169.294555664062,179.573760986328,85.6676254272461,72.8595657348633,107.062217712402,86.3844680786133,60.919807434082,53.0457382202149,45.4826965332031,15.4914281930786,3.74501185115088,0.336692239243886,0.576,0.151461538461539,57.7185185185185,1.10263549657387,0.155419881729612
94,"neutral",71.0448257462818,99.0973498417819,499.32471433578,585.115759287936,224.137162887313,2202.0554304007,1713.44927695764,333.738366754931,2873.62977886849,2848.05517696741,273.881005632745,2822.49003444583,3927.87514143889,405.696516917578,5352.38318827511,57.8220039528638,6.81505489756428,39.3324813939089,8.19804209661592,4.869851094233,32.0063611351841,0.0252499285054328,0.000142565726806372,0.0144995825245288,0.0141714778266644,0.0419087549884005,0.172164131400078,1.52860320962931,0.0748455117453323,0.111424264620417,0.152332094741272,0.232531810068612,0.635048167396267,-403.960479736328,116.088302612305,-4.49830102920532,20.3950786590576,-15.2116260528564,9.21110916137695,-14.7078304290771,-9.1353645324707,-13.0850801467896,-17.3850135803223,-11.6167364120483,-9.58116054534912,-2.32337641716003,-6.80179452896118,2141.435546875,1057.13488769531,313.256011962891,271.652435302734,254.367095947266,149.808563232422,157.8125,68.1989898681641,74.4474029541016,106.977432250977,63.1850738525391,62.2881393432617,45.3339500427246,59.2884750366211,15.2171273646982,2.17427202247653,0.174428745857317,1.172,0.443000000000001,59.9272349272349,1.08523974817672,0.118528670990299
95,"neutral",125.334025906096,99.7380958471194,498.556730680946,608.112451572461,327.687271323451,2449.71442483471,1649.04958667728,431.58684726425,3221.67090425343,2786.00286412576,421.331863666726,2821.15426511131,3826.703552105,448.828942031153,5354.40030279069,61.2678856099505,7.6882117615068,43.7357452643232,10.0587653785069,6.10061738465516,34.9397802896967,0.0215675014990543,0.000124793485877371,0.0101058119859406,0.0112549907290924,0.0305197886179648,0.154121790685997,1.41315724160586,0.0671726004354317,0.0900063040696691,0.13603210000884,0.183275118575919,0.706768120614359,-352.34765625,137.324935913086,-13.0982751846313,13.9440937042236,2.82030057907104,7.41126680374146,-11.7978219985962,-10.9083461761475,-7.8251256942749,-20.7491931915283,-12.5349702835083,-9.4766902923584,-8.80496406555176,-6.28493404388428,2763.88793945312,1798.296875,830.453552246094,619.492614746094,556.814758300781,317.794281005859,167.135101318359,151.897659301758,94.7105026245117,122.305114746094,95.2215270996094,82.5361633300781,75.337776184082,43.0720024108887,16.0072493030491,6.20693344065744,0.194463105045434,0.696000000000005,0.16225,47.9827742520399,0.765206338794188,0.124202106175224
96,"neutral",120.558737767991,114.598369262973,499.866132750131,562.645731572785,211.855716095941,2409.22983435124,1788.04210203026,336.979467061312,2541.45903682729,2798.25349040029,267.036788886587,2788.15183935948,3876.61402650342,376.334888926303,5375.85638513869,61.8849172870664,7.4609739074538,44.1800996202456,9.64654424835804,5.90036637834047,30.8661207141507,0.0288726812964361,0.000131895645122702,0.0155705683004957,0.0155286016093194,0.0435682669347907,0.159853887598242,1.5145590222985,0.0783526228383441,0.0991655320005095,0.175195698986558,0.213940660012565,0.768151783016072,-334.111724853516,112.635299682617,2.65199708938599,5.86018133163452,9.8983678817749,1.15896797180176,-18.0203990936279,-14.6493520736694,-13.0850801467896,-22.1891422271729,-16.2988586425781,-7.74339437484741,-8.80496406555176,-6.44641494750977,3345.0126953125,1691.45947265625,685.842895507812,452.621124267578,556.814758300781,279.839416503906,262.183563232422,121.868576049805,91.3653182983398,114.717292785645,102.285835266113,73.145881652832,66.3526077270508,52.8627281188965,16.1404384674937,4.87181881213538,0.24418320717201,0.740000000000001,0.1061,47.9827742520399,0.986296254853587,0.122887133618243
97,"neutral",150.213569330974,112.882766797074,491.192603839972,550.216920465484,232.436906141552,2623.58338041754,1754.70384928497,321.101177852103,3215.64595695569,2748.76547038983,280.463394224673,2996.1846857516,3904.44200520943,406.436384335302,5379.08983237067,56.9437892262772,7.17426213673049,40.1638559557075,13.7244939846627,6.29207663992565,33.352041014705,0.0224472500187629,9.62840934611608e-05,0.0112769735452219,0.0111012744176007,0.0373501154430509,0.1285469116152,1.255656132179,0.0563328442780879,0.0735066804388992,0.134666768050998,0.169032410523785,0.739196673800653,-394.702331542969,124.697692871094,-2.54697227478027,10.9710540771484,5.38625240325928,7.01342391967773,-13.626880645752,-16.8748073577881,-13.9392948150635,-19.749080657959,-9.47256088256836,-10.7434129714966,-5.90088701248169,-7.29845380783081,1660.97680664062,993.109375,447.633209228516,526.624145507812,345.953948974609,191.428436279297,242.659622192383,147.893341064453,98.3506393432617,78.8776016235352,92.9379196166992,91.999870300293,62.4596290588379,36.7689781188965,15.9812318601811,5.29282670640683,0.0474529622511685,0.687000000000005,0.127583333333333,35.8047690014903,0.767778080384129,0.138213499506127
98,"neutral",158.609092551616,100.78129443098,498.284617446634,549.834181209489,227.015624202493,2266.79991466057,1696.42599451444,323.144351974999,2902.99438324734,2757.407911347,274.017597629916,3102.34020826778,3821.09872951233,401.636833602616,5448.91893539139,62.7336530771148,7.4199566744056,40.7805644702673,12.8614276316142,5.73463269247923,34.4416228296901,0.0194607398641368,9.68519386440198e-05,0.00958973361019056,0.010383212466205,0.028879748469458,0.13250785591231,1.28277512614185,0.0593620771548924,0.0852876295684125,0.144029532936722,0.192895260047112,0.757207115756031,-364.562591552734,132.428894042969,-6.49661064147949,10.9710540771484,5.80362796783447,5.6651291847229,-11.3751363754272,-13.2360649108887,-12.9355840682983,-24.1228466033936,-13.6141214370728,-12.2761697769165,-9.90825748443604,-4.57337093353271,2363.36059570312,1075.40258789062,597.739990234375,314.285461425781,464.053192138672,306.227661132812,205.398513793945,153.73796081543,62.6250076293945,110.593032836914,82.7778930664062,64.0951232910156,71.3308944702148,44.2028427124023,16.1404930496645,4.5015869628968,0.261119331534511,0.74,0.183583333333336,33.1316434995912,0.55982839648345,0.120515496850288
99,"neutral",128.364788837108,107.604160699837,487.158646988646,581.463673478548,233.310187920558,2443.92971949462,1717.44443988007,346.955075870455,2965.13383832644,2786.00286412576,271.765102093845,2466.35631829664,3923.53132468955,460.789596453545,5369.32006250749,56.4334566318176,8.66295968021943,36.9940675647163,9.71759929079954,5.85980590536906,29.9654672444202,0.0236749048089918,0.000129400744188004,0.0133841787681697,0.0146308209505229,0.0374076848309158,0.139403961588311,1.33517161954071,0.0738515807821667,0.0887491894009539,0.134121491841976,0.215422907822438,0.75695764975606,-399.008239746094,135.153701782227,-10.5899677276611,12.0400667190552,-0.401593834161758,2.0264892578125,-9.27510261535644,-9.38643932342529,-7.8251256942749,-12.0503492355347,-13.9848823547363,-9.46656799316406,-7.49454975128174,-8.24431228637695,4029.98779296875,937.944213867188,447.580139160156,240.265426635742,310.208251953125,158.384475708008,193.387832641602,108.266746520996,71.0003280639648,89.6557083129883,67.4706039428711,75.3067016601562,51.6208076477051,37.7874603271484,15.5946443404062,4.91473899557943,0.335000893335716,0.766000000000002,0.238,56.5629942013706,0.765206338794188,0.143503710188207
1,"happy",127.019532216708,88.0051731941765,425.839279352742,535.865682487473,213.25723407069,2072.10354273141,1690.32536846109,322.42817451275,3054.90142672097,2763.74872286227,277.013149675696,3066.13207510407,3859.68949012039,373.231876660928,5411.60002877538,53.0347004556103,7.39865864354059,34.1157763657738,11.240781805757,6.41954272218211,34.9962417799165,0.027139127158784,0.000171402378463739,0.0140504517328628,0.0153521288571535,0.0472587267705224,0.159913875717074,1.44217256120824,0.0718328695861798,0.101418707589903,0.14725892585119,0.210641254735137,0.715506420581832,-452.657104492188,135.154693603516,1.56490445137024,17.9940490722656,-0.509993851184845,4.63709926605225,-9.28338050842285,-7.03949689865112,-10.9190607070923,-14.1199016571045,-11.4693851470947,-10.7847280502319,-6.06804132461548,-7.60794973373413,1910.5205078125,700.867431640625,282.492523193359,199.47184753418,176.008224487305,113.036933898926,150.768936157227,93.6465301513672,60.2364158630371,49.4653129577637,52.001651763916,39.5872535705566,47.8527984619141,38.6967658996582,15.0278839579329,2.37069586393923,0.0616998303254666,0.666999999999994,0.152166666666667,44.5607476635514,0.739442245458472,0.138167293568764
2,"happy",135.461952309562,101.699554387689,493.071836284004,551.35426623584,206.599329467193,2133.55578233924,1717.89193973141,360.038651862742,2821.52934482734,2752.68373701942,294.402745842362,2829.2273802195,3962.75727886065,330.073176697215,5337.85775785838,62.4684016054429,8.36142046342916,43.4068925884728,9.96631395276104,6.67575842568496,41.4804318557683,0.0265214254890565,0.000136599330385745,0.0144189683233583,0.0153521288571535,0.0386317036486096,0.169517326715516,1.52072478159471,0.0755408479369653,0.101223676531987,0.142332390168778,0.231552677914112,0.747969818523123,-353.813354492188,129.389587402344,-2.41961789131165,12.1849927902222,1.07346415519714,4.65904378890991,-17.2488651275635,-12.7868881225586,-16.2308082580566,-19.3212184906006,-11.5160436630249,-9.44062614440918,-6.69141578674316,-6.81561040878296,3211.43432617188,1468.97277832031,660.65869140625,345.593658447266,328.673828125,229.757553100586,212.703887939453,117.81787109375,119.32780456543,116.079788208008,99.0569152832031,97.3247680664062,70.7014694213867,72.3459014892578,15.7501035895215,4.06316260268856,0.197638223232373,0.833999999999996,0.128999999999998,41.9726658982381,0.742968399378803,0.136632623929862
3,"happy",100.63465187626,79.4292743609621,480.465040184569,559.05802680955,240.246554896036,2386.52151551966,1740.21270876591,482.328015329852,3065.51458999723,2822.3423868644,353.665839492988,3070.69395747867,3881.42768346025,419.173111360702,5372.5679744347,63.7988059276374,6.88930062114253,33.8420514318375,10.0202683937217,5.87615068719717,31.8716967530783,0.0232320873211795,0.000185572174339629,0.0139376567466432,0.014810085797758,0.0372922411350142,0.160702904538296,1.46833383405164,0.078863971162772,0.104322611783965,0.18235955441014,0.215963072651043,0.592919110017113,-327.805267333984,132.882217407227,-0.23790255188942,28.6381072998047,-6.11096572875977,8.76129055023193,-19.5297336578369,-5.57665395736694,-9.53834247589111,-17.567590713501,-16.7578392028809,-9.77077579498291,-11.3793182373047,-10.3795080184937,2414.603515625,1544.99780273438,346.432861328125,434.95458984375,393.726959228516,186.276382446289,196.108474731445,104.18807220459,60.2364158630371,96.7193298339844,76.2400207519531,72.8392639160156,47.987735748291,45.766658782959,15.5134754026768,2.82083480923495,0.133947706815259,0.65,0.262500000000003,27.0823798627002,0.714768290931681,0.0944727268795538
4,"happy",70.9825220868917,73.2943506583421,499.911679830001,588.002708887028,258.942205129561,2580.03418094703,1756.49676662689,421.649249379137,2963.46497192318,2795.41364023334,361.622593909255,2695.24173023881,3811.74989082556,373.728735330695,5298.26338517186,60.0426672743323,7.53464050269341,38.386232820153,5.46989232055705,5.10160047927965,31.3841754237331,0.027139127158784,0.000185572174339629,0.0156110598320569,0.0144688039014644,0.0468331794961708,0.177837625143704,1.54240442562795,0.0758793591892221,0.103873546595911,0.144171307751447,0.236591913488316,0.695669586460746,-374.020568847656,133.177963256836,-7.46063470840454,26.1202850341797,1.17742896080017,7.56553792953491,-12.895450592041,-13.607569694519,-13.1655797958374,-21.2673377990723,-20.342306137085,-9.87552833557129,-7.55361080169678,-6.64600563049316,2581.07934570312,1699.36279296875,320.153594970703,427.490539550781,402.777984619141,241.524185180664,229.559661865234,110.70964050293,76.5886535644531,113.923522949219,83.9887619018555,80.9076232910156,71.4875335693359,42.382251739502,15.1612264542874,2.7557033570112,0.17215407789972,0.563000000000002,0.105000000000003,56.3399907106363,1.22429465850466,0.136336596429776
5,"happy",100.63465187626,76.0616241842255,499.33580614179,553.514594895293,242.835286799893,2278.24461895503,1675.58016651525,381.674977170447,2927.01167186561,2819.02048189173,253.585037971376,2370.16889543464,3892.81258612032,400.780857316692,5345.77694197523,61.2865443294941,6.8862284652639,38.386232820153,7.66402938622742,3.97024985313284,29.351186649187,0.0270877533251883,0.000180003481923454,0.014655848263663,0.0136656214394353,0.0418344899067896,0.186411515163791,1.71039237308919,0.0929082442707193,0.131407228843509,0.207130220120554,0.264036002536675,0.76852737811156,-349.667602539062,124.292854309082,-8.57418632507324,18.093433380127,1.17742896080017,3.28639340400696,-16.0086460113525,-6.86676025390625,-14.2528972625732,-23.8122177124023,-16.3950119018555,-11.8030643463135,-5.69525623321533,-7.6087474822998,4048.3046875,1235.56884765625,568.786499023438,396.116241455078,416.813323974609,230.344284057617,223.271331787109,95.8536605834961,117.138885498047,170.867782592773,85.3719635009766,68.9443130493164,62.1147079467773,54.7007789611816,15.5738231387844,3.21286227774619,0.36661691151439,0.734999999999999,0.128999999999998,43.912389950612,0.848345931361752,0.117984785716033
6,"happy",114.502665757113,101.406301777556,460.47489217875,564.970374327727,174.501227326326,2369.25638740197,1787.76268155274,319.869610363079,2991.36203499777,2867.25720730979,252.510255349209,2722.99603407867,3928.5194049039,346.559571910482,5365.43841147244,55.3033831950091,7.3778126281387,38.846331477118,11.7499743128445,6.57313460117929,34.0473555577265,0.0257030518423396,0.000128906387229921,0.0132556412262106,0.0140113556663064,0.0372138576202112,0.144139825005713,1.42331165487061,0.0686268067116086,0.0896240696690201,0.149828256780681,0.194396770041221,0.761372869791554,-396.477447509766,130.33610534668,-5.98452091217041,19.6074237823486,2.18149971961975,1.26835489273071,-13.0036039352417,-14.0300245285034,-12.1434059143066,-23.2119274139404,-10.8812093734741,-11.8442001342773,-7.42375469207764,-10.5825233459473,2130.6953125,919.879028320312,618.989990234375,320.391052246094,237.802581787109,201.723907470703,236.514175415039,122.563400268555,84.2144622802734,109.544021606445,71.3923110961914,74.6499481201172,70.6511383056641,43.6168899536133,15.3901922289099,2.85085662852011,0.179552555032858,0.694000000000003,0.0235000000000001,49.810816826174,1.10085265230424,0.134737829102305
7,"happy",45.1992406411126,58.2918038434555,495.439443565809,615.176220433445,406.48276347195,2464.01597001982,1700.01793016571,482.328015329852,3213.33595342346,2763.74872286227,454.655845269047,2878.85089484514,3840.04373501153,534.158603624477,5426.70421676841,56.7222949173514,7.19541832951554,35.2183021996893,7.02000363869822,4.95809287925441,33.2091461946776,0.0220306154688103,0.000268614215918173,0.0119752082043551,0.0140295452240569,0.0367049225281303,0.169166015058726,1.51870599914333,0.0771141313038854,0.11622279503721,0.166630157326824,0.222943715896004,0.592919110017113,-414.376586914062,139.567016601562,-2.57487797737122,28.5558795928955,-4.76377296447754,10.5675144195557,-6.60385513305664,-5.73042726516724,-5.19100761413574,-11.1067743301392,-11.8149538040161,-10.3329858779907,-8.75681018829346,-6.91692018508911,2501.03173828125,1576.150390625,356.784240722656,445.009307861328,381.363922119141,216.775360107422,119.061241149902,64.802490234375,54.0633316040039,95.5038452148438,56.0357284545898,53.3702278137207,61.1928558349609,54.7007789611816,15.0826839809414,2.4614477616902,0.0991630637420174,0.661499999999998,0.212,64.2411642411642,1.40797395433993,0.129412851795962
8,"happy",136.731276257627,101.535356500058,491.433679492639,566.43119006343,221.850617003486,2039.73167456615,1664.86237259576,365.3120885438,2880.04946742417,2794.54345473379,295.519704245608,2605.80228694025,3861.42838070141,372.591315835453,5333.41808815662,59.5415347726952,7.45652147768115,37.5670824872807,11.1805924528893,5.77030225142463,34.2484689282308,0.0234660898095329,0.00010774909783762,0.0116095936775555,0.0135679843051008,0.0367243379764724,0.166258917290282,1.44112271322509,0.0702137515783788,0.0965695067048598,0.177814615102392,0.201312480368883,0.695669586460746,-396.477447509766,128.367630004883,-6.87926912307739,15.7425212860107,-5.6807656288147,2.43143439292908,-17.0257186889648,-14.0251731872559,-13.8301906585693,-18.8731727600098,-14.2981901168823,-11.0774612426758,-10.7055969238281,-7.85704183578491,2381.93041992188,1106.53588867188,348.772308349609,278.054260253906,373.643402099609,164.399200439453,157.94221496582,100.867156982422,76.9170761108398,100.823165893555,65.5812606811523,67.2927474975586,61.1544151306152,37.2077713012695,15.7620472815956,4.54971320949499,0.137412971784536,0.965,0.238499999999998,44.4444444444444,0.748754084639866,0.124803382452779
9,"happy",69.1896850697658,103.370362572513,488.244182344939,573.58845772767,216.485857109272,2188.5083047905,1727.20097454963,294.382596284744,2811.21830953108,2830.8550644045,275.376905018152,2554.47786801436,3976.79305675794,320.229403885009,5379.13804639526,54.7859530013751,7.85518918472666,35.2596578781693,7.02913956600448,5.00824363310062,27.7815746694007,0.034193559900435,0.000230008511979723,0.020293044892088,0.0209866084602507,0.0544714507860692,0.202316335248343,1.71039237308919,0.0999874829501948,0.132284348902791,0.22189015409009,0.278724732812158,0.718735138229772,-408.627716064453,134.507186889648,-6.87926912307739,28.6381072998047,-4.45927476882935,4.19723129272461,-8.28342437744141,-13.607569694519,-16.267541885376,-15.4076433181763,-7.8168306350708,-7.95302152633667,-5.61579370498657,-4.96171283721924,2236.20849609375,982.710266113281,409.324371337891,409.069305419922,228.098999023438,136.90185546875,124.332275390625,53.0041656494141,85.3755187988281,88.6303100585938,64.8935928344727,50.5613784790039,57.7936935424805,58.9009819030762,15.2815948692501,2.94869766875642,0.391638517648211,0.7825,0.135777777777774,60.4984093319194,1.25994460812197,0.141468289314014
